Type,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Outcome,Removal of more than just outer clothing,Road name,postcode,Postal code,Time difference
1,51.506255,-0.074901,1,2,3,0,1,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,4.0
1,51.506255,-0.074901,1,2,13,2,2,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,1.0
1,51.514457,-0.073849,0,3,14,3,4,0,Whitechapel High Street,"Whitechapel High Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7QA, United Kingdom",E1 7QA,71.0
1,51.512952,-0.096814,1,1,7,1,1,0,Cannon Street,"St Paul's Churchyard, Cannon Street, Vintry, City of London, Greater London, England, EC4M 5AB, United Kingdom",EC4M 5AB,2.0
1,51.512952,-0.096814,1,2,13,1,1,0,Cannon Street,"St Paul's Churchyard, Cannon Street, Vintry, City of London, Greater London, England, EC4M 5AB, United Kingdom",EC4M 5AB,1.0
1,51.513885,-0.102741,1,3,5,1,4,0,Pageantmaster Court,"Pageantmaster Court, Blackfriars, City of London, Greater London, England, EC4M 7JZ, United Kingdom",EC4M 7JZ,1.0
1,51.516814,-0.08162,1,3,4,0,5,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,4.0
0,51.515033,-0.07825,1,1,14,3,1,0,Houndsditch,"37, Houndsditch, Aldgate, City of London, Greater London, England, EC3A 7DB, United Kingdom",EC3A 7DB,23.0
1,51.523156,-0.09721,1,3,13,0,5,0,Baltic Street West,"Hatfield House, Baltic Street West, Barbican, London Borough of Islington, City of London, Greater London, England, EC1Y 0UL, United Kingdom",EC1Y 0UL,19.0
0,51.523156,-0.09721,1,2,13,0,1,0,Baltic Street West,"Hatfield House, Baltic Street West, Barbican, London Borough of Islington, City of London, Greater London, England, EC1Y 0UL, United Kingdom",EC1Y 0UL,1.0
1,51.518046,-0.077777,1,3,13,3,1,0,Sandy's Row,"Dexters, 5A, Sandy's Row, Bishopsgate, City of London, Greater London, England, E1 7HW, United Kingdom",E1 7HW,24.0
1,51.516814,-0.08162,1,2,13,3,1,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,7.0
0,51.516347,-0.104887,1,1,15,3,1,0,Farringdon Street,"Farringdon Street, West Smithfield, City of London, Greater London, England, EC1A 2BP, United Kingdom",EC1A 2BP,1.0
0,51.518709,-0.101345,1,1,14,3,1,0,West Smithfield,"Smithfield Car Park, West Smithfield, City of London, Greater London, England, EC1A 9JR, United Kingdom",EC1A 9JR,64.0
0,51.506255,-0.074901,1,2,13,1,1,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,1.0
1,51.516814,-0.08162,1,1,13,1,4,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,57.0
0,51.509848,-0.104494,1,2,13,2,1,0,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,20.0
0,51.509757,-0.083386,1,3,15,3,1,0,St. Dunstan's Lane,"St. Dunstan's Lane, Cornhill, City of London, Greater London, England, EC3R 8AD, United Kingdom",EC3R 8AD,6.0
1,51.516047,-0.075411,1,1,13,0,0,0,New Goulston Street,"Ladbrokes, New Goulston Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7PR, United Kingdom",E1 7PR,17.0
0,51.516047,-0.075411,1,1,13,3,0,0,New Goulston Street,"Ladbrokes, New Goulston Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7PR, United Kingdom",E1 7PR,1.0
0,51.51265,-0.101452,1,2,13,1,1,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,75.0
1,51.517431,-0.082458,1,1,0,0,4,0,Liverpool Street,"Andaz Liverpool Street, 40, Liverpool Street, Bishopsgate, City of London, Greater London, England, EC2M 7QN, United Kingdom",EC2M 7QN,7.0
1,51.518511,-0.08531,1,1,11,1,4,0,Eldon Street,"Costa, 9, Eldon Street, Bishopsgate, City of London, Greater London, England, EC2M 7LS, United Kingdom",EC2M 7LS,87.0
1,51.518511,-0.08531,1,1,15,3,4,0,Eldon Street,"Costa, 9, Eldon Street, Bishopsgate, City of London, Greater London, England, EC2M 7LS, United Kingdom",EC2M 7LS,1.0
1,51.517431,-0.082458,1,1,7,1,4,0,Liverpool Street,"Andaz Liverpool Street, 40, Liverpool Street, Bishopsgate, City of London, Greater London, England, EC2M 7QN, United Kingdom",EC2M 7QN,6.0
1,51.517431,-0.082458,1,1,15,3,4,0,Liverpool Street,"Andaz Liverpool Street, 40, Liverpool Street, Bishopsgate, City of London, Greater London, England, EC2M 7QN, United Kingdom",EC2M 7QN,2.0
1,51.518189,-0.082628,1,1,15,3,4,0,Octagon Arcade,"Boots, Octagon Arcade, Bishopsgate, City of London, Greater London, England, EC2M 2AB, United Kingdom",EC2M 2AB,1.0
1,51.518619,-0.088621,1,2,8,3,4,0,New Union Street,"New Union Street, Barbican, City of London, Greater London, England, EC2M 6TX, United Kingdom",EC2M 6TX,1.0
0,51.510626,-0.039135,1,2,13,0,1,0,Horseferry Road,"38, Horseferry Road, Ratcliffe, Limehouse, London Borough of Tower Hamlets, London, Greater London, England, E14 8EA, United Kingdom",E14 8EA,2.0
1,51.518189,-0.082628,1,2,13,2,0,0,Octagon Arcade,"Boots, Octagon Arcade, Bishopsgate, City of London, Greater London, England, EC2M 2AB, United Kingdom",EC2M 2AB,22.0
1,51.50932,-0.084701,1,1,13,1,4,0,Lower Thames Street,"Northern and Shell, 10, Lower Thames Street, Cornhill, City of London, Greater London, England, EC3R 6EN, United Kingdom",EC3R 6EN,67.0
0,51.513171,-0.077694,1,1,14,3,1,0,Aldgate,"88-90, Aldgate, City of London, Greater London, England, EC3M 4ST, United Kingdom",EC3M 4ST,6.0
1,51.51868,-0.085173,1,2,5,1,4,0,Eldon Street,"Costa, 9, Eldon Street, Bishopsgate, City of London, Greater London, England, EC2M 7LS, United Kingdom",EC2M 7LS,41.0
0,51.516351,-0.082965,1,2,15,3,1,0,Wormwood Street,"Barclays, Wormwood Street, Bishopsgate, City of London, Greater London, England, EC2M 1RQ, United Kingdom",EC2M 1RQ,4.0
0,51.517149,-0.08776,1,1,7,1,4,0,London Wall,"Boots Opticians, 160-161, London Wall, Cornhill, City of London, Greater London, England, EC2M 5QD, United Kingdom",EC2M 5QD,5.0
0,51.510182,-0.092865,1,2,15,3,4,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,19.0
0,51.51768,-0.078484,0,1,15,3,1,1,Middlesex Street,"123, Middlesex Street, Bishopsgate, City of London, Greater London, England, E1 7JJ, United Kingdom",E1 7JJ,6.0
1,51.51265,-0.101452,1,0,13,0,0,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,1.0
0,51.510182,-0.092865,1,1,15,3,4,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,3.0
1,51.510182,-0.092865,1,2,15,3,1,0,Queen Street Place,"Thames Exchange, 72, Queen Street Place, Vintry, City of London, Greater London, England, EC4R 1AG, United Kingdom",EC4R 1AG,64.0
1,51.517431,-0.082458,0,1,15,3,4,0,Liverpool Street,"Andaz Liverpool Street, 40, Liverpool Street, Bishopsgate, City of London, Greater London, England, EC2M 7QN, United Kingdom",EC2M 7QN,53.0
0,51.51713,-0.107147,1,3,7,1,1,0,St Andrew Street,"6, St Andrew Street, West Smithfield, City of London, Greater London, England, EC1N 2HP, United Kingdom",EC1N 2HP,20.0
1,51.525044,-0.094392,1,3,13,0,6,0,Helmet Row,"London School of Business Management, 12, Helmet Row, Saint Luke's, Finsbury, London Borough of Islington, London, Greater London, England, EC1V 9RT, United Kingdom",EC1V 9RT,1.0
1,51.518189,-0.082628,1,1,0,0,4,0,Octagon Arcade,"Boots, Octagon Arcade, Bishopsgate, City of London, Greater London, England, EC2M 2AB, United Kingdom",EC2M 2AB,27.0
0,51.51792,-0.092628,1,3,13,3,0,0,St Alphage Garden,"Saint Alphage Gardens, St Alphage Garden, Barbican, City of London, Greater London, England, EC2Y 5AU, United Kingdom",EC2Y 5AU,1.0
1,51.51862,-0.094747,0,2,15,3,4,0,Saint Giles' Terrace,"City of London School for Girls, Saint Giles' Terrace, Barbican, City of London, Greater London, England, EC2Y 8BB, United Kingdom",EC2Y 8BB,24.0
0,51.51118,-0.073065,1,3,11,1,1,0,Goodman's Yard,"Goodman's Yard, Aldgate, City of London, Greater London, England, E1 8AT, United Kingdom",E1 8AT,76.0
0,51.509848,-0.104494,1,1,0,0,1,0,Blackfriars Bridge,"Blackfriars Bridge, Blackfriars, City of London, Greater London, England, EC4Y 0DH, United Kingdom",EC4Y 0DH,19.0
0,51.516834,-0.076199,1,2,13,1,1,0,Cobb Street,"Leyden Gallery, 9A, Cobb Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7LB, United Kingdom",E1 7LB,3.0
1,51.508971,-0.078779,1,1,1,0,0,0,Gloucester Court,"Gloucester Court, Tower Liberty, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, EC3R 5BJ, United Kingdom",EC3R 5BJ,2.0
1,51.510148,-0.077029,0,2,15,3,4,0,Trinity Square,"Corporation of Trinity House, Trinity Square, Tower Liberty, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, EC3N 4DH, United Kingdom",EC3N 4DH,48.0
1,51.512147,-0.092077,1,1,3,0,4,0,Queen Victoria Street,"3 Queen Victoria Street, Queen Victoria Street, Vintry, City of London, Greater London, England, EC4N 4TZ, United Kingdom",EC4N 4TZ,2.0
1,51.51868,-0.085173,0,1,13,0,4,0,Eldon Street,"Costa, 9, Eldon Street, Bishopsgate, City of London, Greater London, England, EC2M 7LS, United Kingdom",EC2M 7LS,2.0
1,51.5169,-0.084095,1,3,15,3,4,0,New Broad Street,"Cable House, New Broad Street, Bishopsgate, City of London, Greater London, England, EC2M 1NH, United Kingdom",EC2M 1NH,50.0
1,51.520206,-0.097736,1,1,7,1,4,0,Aldersgate Street,"Snak Express, Aldersgate Street, Barbican, City of London, Greater London, England, EC1A 4JA, United Kingdom",EC1A 4JA,1.0
1,51.511445,-0.07608,0,1,6,1,4,0,America Square,"Revolution, 1, America Square, Aldgate, City of London, Greater London, England, EC3N 2LS, United Kingdom",EC3N 2LS,14.0
1,51.512462,-0.076095,0,0,13,3,0,0,Vine Street,"Thai Square, Vine Street, Aldgate, City of London, Greater London, England, EC3N 2HS, United Kingdom",EC3N 2HS,4.0
0,51.525851,-0.055882,1,2,15,3,4,0,Birkbeck Street,"Boxcar Taproom & Brewery, Unit 1, Birkbeck Street, Globe Town, Bethnal Green, London Borough of Tower Hamlets, London, Greater London, England, E2 6JY, United Kingdom",E2 6JY,1.0
0,51.509532,-0.088843,1,1,13,3,4,0,Swan Lane,"Riverbank House, 2, Swan Lane, Cornhill, City of London, Greater London, England, EC4R 3TN, United Kingdom",EC4R 3TN,23.0
1,51.509876,-0.086278,1,0,13,2,0,0,Fish Street Hill,"30, Fish Street Hill, Cornhill, City of London, Greater London, England, EC3R 6AJ, United Kingdom",EC3R 6AJ,22.0
0,51.546265,-0.071727,1,2,13,0,1,0,Dalston Lane,"Cape House, 39-41, Dalston Lane, De Beauvoir Town, Dalston, London Borough of Hackney, London, Greater London, England, E8 3AU, United Kingdom",E8 3AU,3.0
0,51.528493,-0.091394,1,1,13,1,0,0,Shepherdess Place,"Shepherdess Place, Hoxton, London Borough of Hackney, London, Greater London, England, EC1V 1JN, United Kingdom",EC1V 1JN,7.0
1,51.512856,-0.073254,0,2,1,0,5,0,Mansell Street,"Mansell Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8AL, United Kingdom",E1 8AL,17.0
0,51.512856,-0.073254,1,1,13,0,1,0,Mansell Street,"Mansell Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8AL, United Kingdom",E1 8AL,1.0
0,51.513377,-0.096363,1,3,15,3,0,0,New Change,"St Paul's Cathedral Choir School, 2, New Change, Cheap, City of London, Greater London, England, EC4M 9AD, United Kingdom",EC4M 9AD,6.0
1,51.513377,-0.096363,1,3,15,3,0,0,New Change,"St Paul's Cathedral Choir School, 2, New Change, Cheap, City of London, Greater London, England, EC4M 9AD, United Kingdom",EC4M 9AD,2.0
1,51.516814,-0.08162,1,3,14,3,4,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,18.0
1,51.513377,-0.096363,1,3,15,2,0,0,New Change,"St Paul's Cathedral Choir School, 2, New Change, Cheap, City of London, Greater London, England, EC4M 9AD, United Kingdom",EC4M 9AD,8.0
0,51.506255,-0.074901,0,1,4,3,4,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,14.0
0,51.506255,-0.074901,0,1,5,1,4,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,1.0
0,51.516814,-0.08162,1,4,17,4,1,0,Alderman's Walk,"St Botolph-without-Bishopsgate, Alderman's Walk, Bishopsgate, City of London, Greater London, England, EC2M 3TL, United Kingdom",EC2M 3TL,5.0
1,51.517058,-0.083296,1,0,15,3,4,0,Old Broad Street,"New Broad Street House, 35, Old Broad Street, Bishopsgate, City of London, Greater London, England, EC2M 1JB, United Kingdom",EC2M 1JB,3.0
1,51.517149,-0.08776,1,2,15,3,4,0,London Wall,"Boots Opticians, 160-161, London Wall, Cornhill, City of London, Greater London, England, EC2M 5QD, United Kingdom",EC2M 5QD,3.0
1,51.506255,-0.074901,1,2,13,2,1,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,1.0
1,51.508066,-0.08778,1,1,7,1,6,0,King William Street,"London Bridge, King William Street, Cornhill, City of London, Greater London, England, EC4R 9AN, United Kingdom",EC4R 9AN,15.0
1,51.514804,-0.080782,1,3,14,3,4,0,Saint Mary Axe,"Exchequer Court, 33, Saint Mary Axe, Bishopsgate, City of London, Greater London, England, EC3A 8AA, United Kingdom",EC3A 8AA,25.0
1,51.509547,-0.076031,1,1,13,0,4,0,Tower Hill,"Tower Hill Postern, Tower Hill, Tower Liberty, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, EC3N 4AA, United Kingdom",EC3N 4AA,1.0
0,51.516934,-0.073543,1,1,13,0,1,0,Wentworth Street,"Xian Biang Biang Noodles, 62, Wentworth Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7AL, United Kingdom",E1 7AL,2.0
1,51.516934,-0.073543,1,1,13,0,0,0,Wentworth Street,"Xian Biang Biang Noodles, 62, Wentworth Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7AL, United Kingdom",E1 7AL,1.0
1,51.516934,-0.073543,1,1,13,0,0,0,Wentworth Street,"Xian Biang Biang Noodles, 62, Wentworth Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7AL, United Kingdom",E1 7AL,1.0
1,51.516934,-0.073543,1,1,13,0,0,0,Wentworth Street,"Xian Biang Biang Noodles, 62, Wentworth Street, Spitalfields, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 7AL, United Kingdom",E1 7AL,1.0
1,51.511053,-0.075722,1,1,15,3,0,0,Minories,"Platforms 3;4, Minories, Aldgate, City of London, Greater London, England, EC3N 1JJ, United Kingdom",EC3N 1JJ,3.0
1,51.534382,-0.057321,1,2,13,0,4,0,Cambridge Heath Road,"Cambridge Heath Road, Bethnal Green, London Borough of Tower Hamlets, London, Greater London, England, E2 9FS, United Kingdom",E2 9FS,41.0
1,51.517149,-0.08776,1,3,15,3,4,0,London Wall,"Boots Opticians, 160-161, London Wall, Cornhill, City of London, Greater London, England, EC2M 5QD, United Kingdom",EC2M 5QD,6.0
1,51.52051,-0.08158,1,2,4,0,0,0,Pindar Street,"Pindar Street, Bishopsgate, City of London, Greater London, England, EC2A 2AF, United Kingdom",EC2A 2AF,3.0
1,51.510004,-0.07323,1,3,15,3,1,0,Mansell Street,"Mansell Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, EC3N 4DX, United Kingdom",EC3N 4DX,26.0
1,51.515728,-0.078393,1,1,0,0,4,0,Houndsditch,"Cutlers Court, 115, Houndsditch, Bishopsgate, City of London, Greater London, England, EC3A 7BT, United Kingdom",EC3A 7BT,41.0
0,51.513606,-0.083959,1,1,13,3,1,0,Bishopsgate,"HSBC UK, 1, Bishopsgate, City of London, Greater London, England, EC2N 3AQ, United Kingdom",EC2N 3AQ,6.0
0,51.522615,-0.077253,1,2,14,3,0,0,Commercial Street,"167, Commercial Street, Shoreditch, London Borough of Hackney, London, Greater London, England, E1 6BW, United Kingdom",E1 6BW,1.0
0,51.522615,-0.077253,1,1,13,1,1,1,Commercial Street,"167, Commercial Street, Shoreditch, London Borough of Hackney, London, Greater London, England, E1 6BW, United Kingdom",E1 6BW,2.0
0,51.522615,-0.077253,1,2,13,3,0,1,Commercial Street,"167, Commercial Street, Shoreditch, London Borough of Hackney, London, Greater London, England, E1 6BW, United Kingdom",E1 6BW,21.0
0,51.51265,-0.101452,1,2,13,1,1,0,St Andrew's Hill,"The Cockpit, 7, St Andrew's Hill, Blackfriars, City of London, Greater London, England, EC4V 5BY, United Kingdom",EC4V 5BY,26.0
1,51.514158,-0.100179,1,2,14,2,4,0,Bishop's Court,"Angel's Wings, Bishop's Court, West Smithfield, City of London, Greater London, England, EC4M 7BQ, United Kingdom",EC4M 7BQ,1.0
1,51.514158,-0.100179,1,2,14,3,4,0,Bishop's Court,"Angel's Wings, Bishop's Court, West Smithfield, City of London, Greater London, England, EC4M 7BQ, United Kingdom",EC4M 7BQ,1.0
0,51.506255,-0.074901,1,2,15,3,4,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,28.0
0,51.506255,-0.074901,1,2,4,0,1,0,Tower Bridge,"Tower Bridge, Tower Liberty, Wapping, London Borough of Tower Hamlets, London, Greater London, England, SE1 2LY, United Kingdom",SE1 2LY,14.0
0,51.50993,-0.068161,1,1,13,0,4,0,Dock Street,"32, Dock Street, East Smithfield, Wapping, London Borough of Tower Hamlets, London, Greater London, England, E1 8NA, United Kingdom",E1 8NA,3.0
0,51.507339,-0.108388,1,4,17,4,1,0,Broadwall,"14, Broadwall, Bankside, Elephant and Castle, London Borough of Lambeth, London, Greater London, England, SE1 9PQ, United Kingdom",SE1 9PQ,3.0
1,51.513114,-0.086272,1,2,13,3,4,0,Birchin Lane,"Number 25, 25, Birchin Lane, Cornhill, City of London, Greater London, England, EC3V 9DJ, United Kingdom",EC3V 9DJ,1.0
1,51.517431,-0.082458,1,3,15,3,0,0,Liverpool Street,"Andaz Liverpool Street, 40, Liverpool Street, Bishopsgate, City of London, Greater London, England, EC2M 7QN, United Kingdom",EC2M 7QN,29.0
0,51.509775,-0.085014,1,1,13,0,0,0,Monument Street,"Red Hat, 30-36, Monument Street, Cornhill, City of London, Greater London, England, EC3R 8NB, United Kingdom",EC3R 8NB,24.0
1,51.513377,-0.096363,0,1,15,3,2,0,New Change,"St Paul's Cathedral Choir School, 2, New Change, Cheap, City of London, Greater London, England, EC4M 9AD, United Kingdom",EC4M 9AD,15.0
1,51.517032,-0.089451,1,1,14,3,4,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,9.0
0,51.515196,-0.071772,1,1,13,0,1,0,Whitechapel High Street,"Whitechapel High Street, East Smithfield, Whitechapel, London Borough of Tower Hamlets, London, Greater London, England, E1 8FA, United Kingdom",E1 8FA,42.0
1,51.512391,-0.093796,1,2,1,0,3,0,Cannon Street,"Cannon Street, Vintry, City of London, Greater London, England, EC4N 6JJ, United Kingdom",EC4N 6JJ,24.0
1,51.52181,-0.097929,1,2,13,2,0,0,Glasshouse Yard,"Therese House, 29-30, Glasshouse Yard, Farringdon, Finsbury, London Borough of Islington, London, Greater London, England, EC1M 7AJ, United Kingdom",EC1M 7AJ,23.0
1,51.517032,-0.089451,1,1,13,0,1,0,Coleman Street,"80, Coleman Street, Barbican, City of London, Greater London, England, EC2R 5BJ, United Kingdom",EC2R 5BJ,8.0
