,Date,Latitude,Longitude,Outcome linked to object of search,Object of search_Article for use in theft,Object of search_Articles for use in criminal damage,Object of search_Controlled drugs,Object of search_Crossbows,Object of search_Evidence of offences under the Act,Object of search_Firearms,Object of search_Offensive weapons,Object of search_Stolen goods
682,2020-10-10 01:15:33,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
683,2020-10-10 05:02:34,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
684,2020-10-10 05:47:43,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
685,2020-10-13 03:51:04,51.514457,-0.073849,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
686,2020-10-13 05:03:38,51.512952,-0.096814,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
687,2020-10-13 05:04:28,51.512952,-0.096814,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
688,2020-10-13 06:02:57,51.513885,-0.102741,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
689,2020-10-13 09:17:35,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
690,2020-10-14 07:56:02,51.515033,-0.07825,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
691,2020-10-15 02:01:32,51.523156,-0.09721,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
692,2020-10-15 02:12:33,51.523156,-0.09721,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
693,2020-10-16 01:11:18,51.514203,-0.094628,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
694,2020-10-16 01:37:09,51.512598,-0.084967,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,2020-10-16 01:56:23,51.518046,-0.077777,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
696,2020-10-16 08:39:37,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
697,2020-10-16 08:58:57,51.516347,-0.104887,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
698,2020-10-19 00:23:35,51.518709,-0.101345,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
699,2020-10-19 00:36:26,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
700,2020-10-20 08:34:25,51.513454,-0.09172,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
701,2020-10-21 07:44:27,51.513454,-0.09172,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,2020-10-21 09:10:45,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
703,2020-10-22 03:58:25,51.509775,-0.085014,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
704,2020-10-22 04:02:51,51.513552,-0.101055,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,2020-10-22 04:10:35,51.513552,-0.101055,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,2020-10-22 04:55:31,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
707,2020-10-22 08:29:13,51.511625,-0.081549,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
708,2020-10-22 10:53:15,51.509757,-0.083386,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
709,2020-10-23 03:15:14,51.516047,-0.075411,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
710,2020-10-23 03:21:06,51.516047,-0.075411,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
711,2020-10-23 04:17:52,51.51539,-0.070437,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
712,2020-10-24 03:53:34,51.52108,-0.091732,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
713,2020-10-24 03:54:55,51.52108,-0.091732,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,2020-10-26 06:00:13,51.51265,-0.101452,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
715,2020-10-26 11:49:44,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
716,2020-10-26 12:13:11,51.517431,-0.082458,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
717,2020-10-27 01:44:07,51.518262,-0.088203,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2020-10-30 02:47:30,51.518511,-0.08531,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
719,2020-10-30 03:03:53,51.518511,-0.08531,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
720,2020-10-30 06:37:55,51.518433,-0.078856,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,2020-10-30 08:38:26,51.517431,-0.082458,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
722,2020-10-30 10:17:31,51.517431,-0.082458,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
723,2020-10-30 10:36:55,51.518189,-0.082628,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
724,2020-10-30 10:40:20,51.518619,-0.088621,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
725,2020-10-30 11:21:08,51.517431,-0.082458,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
726,2020-10-30 12:15:36,51.510626,-0.039135,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
727,2020-10-31 09:18:38,51.518189,-0.082628,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
728,2020-11-02 09:31:06,51.514203,-0.094628,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729,2020-11-03 04:14:48,51.50932,-0.084701,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
730,2020-11-03 10:01:12,51.513171,-0.077694,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
731,2020-11-04 11:28:38,51.51392,-0.093257,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
732,2020-11-05 02:06:35,51.51868,-0.085173,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
733,2020-11-05 03:24:15,51.517678,-0.107672,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,2020-11-05 05:51:13,51.516351,-0.082965,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
735,2020-11-05 10:17:59,51.517149,-0.08776,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
736,2020-11-06 04:34:22,51.510182,-0.092865,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
737,2020-11-06 08:06:32,51.512598,-0.084967,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,2020-11-06 10:07:14,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
739,2020-11-06 10:36:27,51.51265,-0.101452,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
740,2020-11-06 10:39:26,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
741,2020-11-06 12:36:44,51.510182,-0.092865,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
742,2020-11-07 05:10:59,51.517244,-0.080376,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,2020-11-07 06:59:04,51.516814,-0.08162,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,2020-11-08 03:56:22,51.518433,-0.078856,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,2020-11-09 03:46:21,51.510182,-0.092865,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
746,2020-11-09 08:43:24,51.517244,-0.080376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
747,2020-11-09 11:08:59,51.516814,-0.08162,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
748,2020-11-11 04:43:51,51.516814,-0.08162,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,2020-11-11 08:28:31,51.517431,-0.082458,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
750,2020-11-12 04:12:11,51.51713,-0.107147,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
751,2020-11-12 04:46:36,51.525044,-0.094392,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
752,2020-11-13 05:13:25,51.514753,-0.082571,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
753,2020-11-13 07:19:32,51.518189,-0.082628,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
754,2020-11-13 08:07:31,51.51792,-0.092628,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
755,2020-11-14 07:39:35,51.51862,-0.094747,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
756,2020-11-17 01:28:52,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
757,2020-11-17 04:12:26,51.520059,-0.084251,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,2020-11-17 10:56:05,51.51118,-0.073065,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
759,2020-11-18 05:11:51,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
760,2020-11-18 07:19:46,51.516834,-0.076199,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
761,2020-11-18 08:24:25,51.508971,-0.078779,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
762,2020-11-19 02:48:58,51.518029,-0.082722,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
763,2020-11-19 03:46:29,51.514203,-0.094628,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,2020-11-20 08:12:26,51.510148,-0.077029,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
765,2020-11-20 09:21:56,51.512147,-0.092077,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
766,2020-11-20 11:00:18,51.51868,-0.085173,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
767,2020-11-22 12:03:53,51.5169,-0.084095,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
768,2020-11-22 12:38:41,51.520206,-0.097736,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
769,2020-11-23 01:59:19,51.511445,-0.07608,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
770,2020-11-23 05:01:47,51.512462,-0.076095,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
771,2020-11-23 05:52:36,51.525851,-0.055882,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
772,2020-11-24 02:44:12,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
773,2020-11-24 04:40:03,51.509532,-0.088843,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
774,2020-11-25 02:29:15,51.509876,-0.086278,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
775,2020-11-25 04:49:22,51.546265,-0.071727,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
776,2020-11-25 11:16:40,51.528493,-0.091394,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
777,2020-11-26 04:05:13,51.512856,-0.073254,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
778,2020-11-26 04:25:22,51.512856,-0.073254,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
779,2020-11-26 05:00:51,51.518864,-0.097562,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
780,2020-11-26 10:20:42,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
781,2020-11-26 11:43:25,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
782,2020-11-27 05:11:12,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
783,2020-11-27 12:45:20,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
784,2020-11-28 02:30:02,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
785,2020-11-28 02:36:40,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
786,2020-11-28 06:51:06,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
787,2020-11-28 09:38:16,51.517058,-0.083296,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
788,2020-11-28 11:51:43,51.517149,-0.08776,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
789,2020-11-28 12:45:24,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
790,2020-11-29 03:43:02,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
791,2020-11-29 12:13:39,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
792,2020-11-30 04:22:25,51.514804,-0.080782,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
793,2020-11-30 04:28:02,51.509547,-0.076031,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
794,2020-11-30 05:34:43,51.516934,-0.073543,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
795,2020-11-30 05:37:23,51.516934,-0.073543,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
796,2020-11-30 05:40:10,51.516934,-0.073543,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
797,2020-11-30 05:42:30,51.516934,-0.073543,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
798,2020-11-30 08:37:21,51.511053,-0.075722,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
799,2020-12-02 01:06:59,51.534382,-0.057321,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
800,2020-12-02 06:10:18,51.517149,-0.08776,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
801,2020-12-02 08:55:23,51.52051,-0.08158,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
802,2020-12-03 10:08:42,51.510004,-0.07323,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
803,2020-12-05 02:15:48,51.515728,-0.078393,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
804,2020-12-05 04:17:47,51.515546,-0.070056,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
805,2020-12-05 07:36:44,51.513606,-0.083959,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
806,2020-12-05 07:58:50,51.522615,-0.077253,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
807,2020-12-05 09:48:21,51.522615,-0.077253,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
808,2020-12-06 02:26:16,51.51494,-0.079162,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
809,2020-12-06 05:56:23,51.522615,-0.077253,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
810,2020-12-07 07:35:20,51.51265,-0.101452,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
811,2020-12-07 08:35:02,51.514158,-0.100179,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
812,2020-12-07 09:04:01,51.514158,-0.100179,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
813,2020-12-08 12:55:29,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
814,2020-12-09 02:45:00,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
815,2020-12-09 05:37:54,51.50993,-0.068161,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
816,2020-12-09 07:58:59,51.507339,-0.108388,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
817,2020-12-09 08:04:27,51.513114,-0.086272,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
818,2020-12-09 10:45:25,51.513454,-0.09172,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,2020-12-10 12:09:50,51.517431,-0.082458,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
820,2020-12-11 01:12:19,51.510786,-0.068816,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,2020-12-11 12:05:41,51.509775,-0.085014,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
822,2020-12-12 02:42:13,51.513377,-0.096363,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
823,2020-12-12 11:10:20,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
824,2020-12-13 05:10:15,51.51768,-0.078484,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,2020-12-14 04:20:06,51.515196,-0.071772,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
826,2020-12-15 04:01:28,51.512391,-0.093796,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
827,2020-12-16 02:47:32,51.52181,-0.097929,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
828,2020-12-16 09:58:09,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
829,2020-12-18 06:50:37,51.50932,-0.084701,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
830,2020-12-18 11:47:22,51.517244,-0.080376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
831,2020-12-19 07:27:50,51.511445,-0.07608,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
832,2020-12-20 12:58:37,51.516814,-0.08162,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,2020-12-22 08:08:22,51.521567,-0.097334,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
834,2020-12-23 01:07:45,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
835,2020-12-27 09:04:02,51.514501,-0.089716,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
836,2020-12-27 12:48:23,51.511053,-0.075722,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
837,2020-12-30 11:36:08,51.513171,-0.077694,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
838,2020-12-31 02:26:02,51.509532,-0.088843,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
839,2020-12-31 12:16:22,51.513171,-0.077694,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
840,2020-12-31 12:24:26,51.509532,-0.088843,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
841,2020-12-31 12:49:17,51.513171,-0.077694,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
842,2021-01-01 01:41:28,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
843,2021-01-01 06:54:55,51.510868,-0.0969,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
844,2021-01-01 12:15:28,51.513928,-0.108231,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
845,2021-01-03 03:30:33,51.514151,-0.074958,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
846,2021-01-03 05:08:15,51.510671,-0.084284,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
847,2021-01-09 04:55:15,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
848,2021-01-09 11:43:23,51.517678,-0.107672,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849,2021-01-09 12:11:28,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
850,2021-01-10 01:19:09,51.51768,-0.078484,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
851,2021-01-10 03:39:44,51.511749,-0.108018,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
852,2021-01-10 11:08:49,51.516508,-0.079398,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
853,2021-01-11 07:40:51,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
854,2021-01-11 08:22:02,51.517149,-0.08776,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
855,2021-01-13 04:12:35,51.513114,-0.086272,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
856,2021-01-15 07:49:58,51.520658,-0.094546,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
857,2021-01-16 07:41:25,51.510004,-0.07323,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
858,2021-01-17 02:20:15,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
859,2021-01-17 07:39:20,51.512598,-0.084967,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
860,2021-01-17 08:48:18,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
861,2021-01-18 04:13:12,51.51142,-0.097699,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
862,2021-01-20 08:23:15,51.516814,-0.08162,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
863,2021-01-25 07:31:20,51.512856,-0.073254,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
864,2021-01-26 06:21:02,51.527648,-0.118676,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
865,2021-01-26 09:16:08,51.510873,-0.105561,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
866,2021-01-27 08:30:39,51.509344,-0.080665,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
867,2021-01-27 08:42:50,51.509344,-0.080665,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
868,2021-01-28 06:08:53,51.510315,-0.053373,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
869,2021-01-28 06:19:14,51.510315,-0.053373,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
870,2021-01-30 01:19:45,51.51792,-0.092628,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
871,2021-01-30 01:19:45,51.517032,-0.089451,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
872,2021-01-30 01:41:20,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
873,2021-02-02 04:21:13,51.517244,-0.080376,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,2021-02-02 07:48:41,51.510182,-0.092865,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
875,2021-02-02 08:35:26,51.51121,-0.094206,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
876,2021-02-04 05:47:43,51.510182,-0.092865,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
877,2021-02-04 07:16:59,51.511554,-0.079448,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878,2021-02-04 08:46:43,51.511554,-0.079448,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
879,2021-02-05 04:21:06,51.518511,-0.08531,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
880,2021-02-05 09:23:48,51.509532,-0.088843,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
881,2021-02-06 10:01:15,51.513581,-0.108418,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,2021-02-08 11:03:14,51.520699,-0.097601,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
883,2021-02-12 07:05:46,51.506255,-0.074901,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
884,2021-02-17 06:20:17,51.510868,-0.0969,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
885,2021-02-17 09:27:51,51.517244,-0.080376,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
886,2021-02-18 05:06:12,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
887,2021-02-18 08:09:30,51.516078,-0.08498,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
888,2021-02-18 08:22:33,51.516078,-0.08498,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
889,2021-02-18 08:57:36,51.516078,-0.08498,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
890,2021-02-18 09:33:01,51.516078,-0.08498,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
891,2021-02-18 09:39:03,51.516078,-0.08498,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
892,2021-02-18 12:42:59,51.510671,-0.084284,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
893,2021-02-19 08:30:47,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
894,2021-02-19 10:25:07,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
895,2021-02-21 05:27:03,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
896,2021-02-22 06:49:36,51.51862,-0.094747,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
897,2021-02-22 06:52:50,51.51862,-0.094747,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
898,2021-02-23 03:46:54,51.517032,-0.089451,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
899,2021-02-23 05:36:01,51.516814,-0.08162,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
900,2021-02-23 10:28:59,51.510786,-0.068816,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
901,2021-02-24 10:12:32,51.511625,-0.081549,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,2021-02-26 02:24:53,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
903,2021-02-26 03:04:09,51.522734,-0.102748,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
904,2021-02-26 08:22:33,51.509848,-0.104494,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
905,2021-02-27 06:15:08,51.506255,-0.074901,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
906,2021-02-27 07:07:12,51.508066,-0.08778,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
907,2021-02-28 02:15:09,51.525655,-0.090517,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
908,2021-02-28 03:42:52,51.511224,-0.074115,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
909,2021-02-28 04:56:34,51.511625,-0.081549,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
910,2021-02-28 12:02:10,51.516738,-0.111242,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,2021-03-01 03:11:45,51.525655,-0.090517,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
912,2021-03-02 01:52:58,51.515033,-0.07825,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
